Product Name,Brand Name,Price,Rating,Reviews,Review Votes,predict_rating
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",Apple,428.02,5,Excellent no problems what so ever...let new,0.0,4
"Nokia Lumia 1020 32GB Unlocked GSM Phone w/ 41MP Camera 4.5"" - White - International Version, No Warranty",Nokia,296.0,4,"Took literally only 2 business days to come in after they said 3-5 days. The phone is AWESOME!! The only thing i do have a problem with is, it came with a weird charger plug that has to attach to an adapter (thankfully, it came with the phone as well). So technically you have a charger plugged into an adapter plugged into the outlet. A hassle but the phone itself is AMAZING!!",0.0,4
X-shop 5.5-inch Unlocked White Lenovo A850 3g Smartphone-(960x540) Quad Core 4gb Mt6582m 1331mhz Android 4.2 Dual Camera +Dual SIM (Rooted + Google Play),,119.99,4,the best phone you can buy for this price I love it,0.0,4
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",,23.9,5,"you can download music, applications, comes unlocked, with accessories, well good for that price.Amazin seller!",,4
BLU Studio 7.0 II -Unlocked Smartphone - US GSM - Blue,BLU,95.88,1,the phone looks nice ans fancy bu the cricket sim card would not fit in it I had to go to the shop buy a new sim ans an adapter. it worked for one day then it stopped working went back to the tech he took it apart fixed it for a total charge of 15 +25 = 40 dollar. the phone now is working but I would not recomend it for my worst enemy because I'm expecting to break any time soon,,0
Apple iPhone 3GS 16GB (Black) - AT&T MC135LL/A,Apple,30.99,5,These phones looked like they were brand new. My granddaughters loved them. Thanks! Plus they came with new chargers and USB connectors.,,4
HTC 1 X Unlocked GSM Android Smartphone with Beats Audio Sound and Front-Facing Speakers - White,HTC,89.99,3,The charger came broken. I couldn't use it. The cellphone itself is very good. I just have this problem now and then that it turns off or resets.,,0
"Apple iPhone 5S Space Gray 32GB Unlocked GSM Smartphone, Space Gray (Certified Refurbished)",Apple,349.0,1,Hey Amazon I purchased this iPhone and it's not working..I live in Trinidad and it's showing an outstanding balance T-mobile.I need assistance from u all .,0.0,0
Nokia Lumia 820 Unlocked GSM 4G LTE Windows 8 OS Smartphone - White,,94.95,4,"The phone itself is Great, worth the buy! I couldn't talk my wife into choosing the upgraded 830 directly from ATT.Do not try to use a screen protector unless there are holes for the proximity detector. It will not work properly if covered.Make sure it is in a case with corner protection, as it is easily breakable. My wife has broken 2. The first one broke when a co-worker tried to remove the back with a letter opener! And the other broke when it fell 3 1/2 feet onto a hardwood floor.She now has a case with adequate corner protection.Also, the device I just bought was listed as new, but was actually an open box factory refurb. We kept it as it was a good enough price, and I expect all the resellers only have factory refurbs at this point due to the age of the device.",1.0,3
"Apple iPhone 6 64GB Factory Unlocked GSM 4G LTE Smartphone, Silver (Certified Refurbished)",,390.37,5,great condition,0.0,4
Samsung Galaxy S4 Active Dive I9295 Unlocked International Version Blue,,157.55,2,"Back button is very difficult to press, and when I received it, the skin of the phone was already being peeled off.... And battery life is not durable, but other than those things it works fine.",0.0,3
"RCA G1 5.5"" Hd, Unlocked Dual Sim, 8Mp Camera, 8Gb Rom, 1Gb Ram, android 4.4 - Black",RCA,150.99,5,"Great unlocked phone for the price, works very well, dual sim. Purchase it over 2 months now and it does everything OK so far no issues. Highly recommended it.",9.0,4
Apple MF259LL/A - iPhone 4s 8GB / 8MP Camera - Unlocked - Black (Certified Refurbished),,103.94,1,HAD THE PHONE FOR 5 WEEKS AND THE PHONE IS DEAD! TOO LATE TO RETURN OR EXCHANGE IT! Good way to get my money!,0.0,0
Nokia Lumia 920 32GB Unlocked GSM 4G LTE Windows Smartphone - Cyan Blue,Nokia,121.0,3,This nokia lumia 920 is a beautiful phone actual cyan colour just as i wanted but the only problem i have right now is that this phone is NOT unlocked to any GSM carrier just hope that i will be able to receive assistance from seller with regards to this,0.0,4
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222.0,4,Great phone.,1.0,4
CNPGD [U.S. Warranty] All-in-1 Smartwatch and Watch Cell Phone Gold,CNPGD,49.99,1,"works good but keep cutting out ,keep turning it back on , will return number are small and a bit bulky",2.0,2
HTC EVO Design SL892 Android Phone (BOOST MOBILE) Evo Design 4G by HTC (Boost)‎,HTC,99.99,5,"Product arrived exactly as listed, and is working perfectly, I would not hesitate to purchase anything from these guys again, they were excellent!!",1.0,4
BLU Diva Flex - Flip phone - unlocked Dual Sim - Pink,BLU,24.97,2,Very bad quality,0.0,0
"Samsung Galaxy S5 Mini G800H Unlocked Cellphone, International Version, 16GB, Black",Samsung,799.99,4,Very good,0.0,4
Samsung Galaxy S7 Edge G9350 32GB HK DUAL SIM Factory Unlocked GSM International Version no warranty (BLUE CORAL),Samsung,616.99,1,The unit tells me IT IS NOT registered On NETWORK and does not allow me to make calls.,0.0,0
"BLU Studio M HD 16GB - 5.0"" Smartphone -US GSM Unlocked -Black",BLU,89.0,4,"The Blu M HD is a very very nice smartphone, has a very good 5-inch screen, has 1Gb of ram. It is very fluid in aplicacions and games. I recommend it also has very good price.",1.0,4
Apple iPhone 5c a1532 8GB Blue Smartphone for AT&T,Apple,94.0,5,"love it! loved the extras that the seller sent with it, too! thanks!",0.0,4
BLU Dash L Unlocked Smartphone - Global GSM - Green,BLU,52.8,4,Its a simple phone. No so good in audio but by the price its ok,0.0,4
"Apple iPhone 5s AT&T Cellphone, 16GB, Silver",Apple,139.95,5,It's wonderful,0.0,4
Figo Virtue II 4.0 - Unlocked Dual Sim Smartphone - US 4G GSM Unlocked 8GB (Blue),FIGO,49.51,1,🔥 not good,0.0,4
Nokia X3-02 Factory Unlocked Touch and Type GSM Phone - Dark Metal (International Version) (Discontinued by Manufacturer),Nokia,264.1,2,"I purchased this phone two months ago and absolutely loved it. It met all my requirements; ease of use, small, apparently high quality. Alas, the touchscreen has died - the most common reported problem. Buy at your own risk.",1.0,4
Apple iPhone 5 64GB (White) - AT&T,Apple,314.95,5,Satisfied. Thank you.,0.0,4
HTC One M8 Unlocked International Version - 16GB - grey [No Warranty] International version no warranty,HTC,250.0,5,I love this phone,0.0,4
Replacement Belt Clip Holster for Otterbox Defender Samsung Galaxy S5 - Black,Ultrabox,8.99,5,These work great I would definitely buy more since my dad keeps breaking his.,0.0,4
Apple iPhone 5s 16GB (Space Gray) - Verizon Wireless,Apple,149.99,5,Looks brand new and works without a problem ..,1.0,4
Apple iPhone 5c 32GB (Pink) - AT&T,Apple,540.0,1,Cracked all over and not unlocked 0 stars if I could,0.0,0
5.5-Inch Unlocked Lenovo A850 3G Smartphone-(960x540) Quad Core 4GB MT6582m 1331MHz Android 4.2 Dual Camera +Dual SIM -Black (Rooted + Google Play),,161.06,5,f,0.0,4
Apple iPhone 5s 64GB (Silver) - T-Mobile,Apple,265.0,5,fits the purpose. Arrived as described and on time,0.0,4
CNPGD All-in-1 Watch Cell Phone & Smart Watch Sync to Android IOS Smart Phone (Silver),,59.99,5,My husband really likes it. It seems to work well with his iPhone 6 plus except for the texting features I knew were likely not available,0.0,3
Apple iPhone 5c 32GB (Yellow) - Unlocked,Apple,144.95,5,"This phone lasted me 4 good years. Worked very well. I upgraded to a 7 last week & honestly its just like it. Only difference is that the screen on the 7 is bigger. Didn't see much difference in camera. If you like small phones or are scared about dropping a big phone then this phone is just for you. Gets the job of being a phone, done.",0.0,3
"Apple iPhone 5c A1532, 8 GB, Factory Unlocked (Pink)",Apple,159.99,5,"Awesome!!!It had a couple of scuff marks along the edges but other than that I was very pleasantly surprised. It was very affordable, ecspecially for a 14 year old with a small job...so happy....",1.0,4
"Nokia Lumia 1020 RM-877 GSM Unlocked 32GB Windows 8.1 4G LTE Smartphone - Black (International version, No Warranty)",Nokia,337.0,2,The refurb I got was glitchy and broken,1.0,0
Samsung Galaxy S6 Edge G925F 32GB Unlocked GSM 4G LTE Octa-Core Smartphone - Gold Platinum,Samsung,499.99,1,"Screen freezes frequently and hangs for 3-5 mins before it automatically resets itself. It happened after 3 weeks of purchase and I was on a business trip for 2 months. Tried soft/hard resetting and uninstalling all the apps and still the same.Contacted Amazon and the seller after I came back to US, just to hear these harsh words - ""you have crossed return period"" and ""Samsung or we (the seller) do not honor returns/replacements/repairs on international/unlocked mobile phones, please see a local phone repair shop"". In other words its like you are ------ up for the $600+ you paid.",2.0,0
Nokia Lumia 920 32GB Unlocked GSM 4G LTE Windows Smartphone - Cyan Blue,Nokia,121.0,5,"So far, I love this phone. My first smart phone!",0.0,4
ZTE Z Max 2 16GB Unlocked GSM 4G LTE Quad-Core Android Smartphone w/ 8MP Camera - Black,ZTE,119.88,3,"Nice phone , nice pics , good price, fast delivery . Sometimes the text messes up tho , that's it for now had the phone about 2 months now",0.0,4
"POSH Titan HD E500a - 5.0"" HD, 4G, Android 4.4 Kit Kat, Octa-core, 8GB , 13MP Camera, Ultra Slim, Dual Sim Smartphone (Green)",Posh Mobile,75.41,5,Great phone,0.0,4
BLU LIFE ONE X2 - 4G LTE Unlocked Smartphone - 16GB+2GB RAM - Grey,,149.99,5,As expected a great phone at this price.,1.0,4
BLU Dash JR 4.0 K Smartphone - Unlocked - White,BLU,43.95,5,"Responsible salesman, recommended 100%",0.0,4
Verizon LG Ally VS740 3G WiFi Camera Android Smartphone No Contract EXCELLENT,LG,17.24,4,"I stick to the Ally cause of my work environment. They slip in my pocket and they take a beating while offering me a phone with all the features I need. I've ordered 4 Allys on line over the years and I keep taken them back to Verizon to have them programed to my account. I'm not under contract and every year or so I get a new phone for $25.00. Thank You. If I can't tell the story just how it went then I'm out. Sorry, Mike",0.0,3
"POSH Titan HD E500a - 5.0"" HD, 4G, Android 4.4 Kit Kat, Octa-core, 8GB , 13MP Camera, Ultra Slim, Dual Sim Smartphone (Yellow)",Posh Mobile,79.99,5,Everything as expected!,0.0,4
"Blackberry Torch 9800 Unlocked Phone with 5 MP Camera, Full QWERTY Keyboard and 4 GB Internal Storage - Unlocked Phone - No Warranty - Black",BlackBerry,82.62,5,ok,0.0,4
"Motorola RAZR V3 Unlocked Phone with Camera, and Video Player--International Version with No Warranty (Black)",Motorola,45.0,2,"I bought one of these ""unlocked"" cell phones [Motorola RAZR, Unlocked, International Version]. They're unlocked only in the strictest sense of the word. These phones are branded - meaning they've got some carrier's logo on them - and more importantly, they've got a crippled version of the phone software.Now, the RAZR is a very cool phone. But, it's only as good as the software that makes it actually work. The AT&T software I had would not allow you to make separate profiles, and it required you to log on to ONLY the AT&T network to get ring tones, wallpaper, etc. All fine, if you're an AT&T customer - But this completely misses the point of buying an unlocked cell phone in the first place.I tried to fix the situation by ""reflashing"", i.e. putting on generic, useful software that comes with a truly ""unlocked"" phone (see e.g. [...]). As soon as I did that, the phone seized up, and demanded a ""Subsidy Password"". The phone really wasn't unlocked at all!If you want a phone that is truly unlocked and unbranded, buy it from one of the European Amazon sites. You'll spend a little more. But you'll get what you actually want in the end.",3.0,0
Samsung Galaxy S6 G920F Unlocked Cell Phone - International Sourced Version - White Pearl,Samsung,449.0,5,Great phone,0.0,4
Nokia - 106.3 Negro/black Unlocked Dualband GSM 850/1900,Nokia,269.1,4,Veri good,0.0,4
"Samsung Galaxy J7 J700M, 16GB, Dual SIM LTE, Factory Unlocked - Black (International Version)",Samsung,231.72,5,very goods,0.0,4
Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone w/ 13 MP Camera - Red (No Warranty),Samsung,288.89,5,Happy. This is my second refurbish phone from Amazon.,0.0,0
"Apple iPhone 6, Space Gray, 64 GB (T-Mobile)",,548.95,3,Top screen was sticking out and loose and Apple Pay won't work,0.0,0
"Apple iPhone 5s AT&T Cellphone, 16GB, Gold",Apple,109.99,1,"As far as the iPhone goes I like it. As far as this particular one, the screen is sometimes unresponsive requiring a restart. Not cool.update. downgrading to one star. it quit on me last night. it is still on, but the screen wont come on. am having to return it and I cant even wipe it before i do. not cool.",0.0,1
"Apple iPhone 5s AT&T Cellphone, 16GB, Silver",Apple,139.95,5,"the phone works great, i'm really happy i bought it",0.0,4
"LG Optimus Factory Unlocked Gsm Android Phone L7 P705, Black",LG,208.76,5,cool,0.0,4
Apple iPhone 4 A1332 32GB Black (GSM Unlocked),Apple,75.0,4,Good,0.0,4
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Excellent product. It looked brand new and worked like a charm. No complaints so far.,0.0,4
ZTE Z Max 2 16GB Unlocked GSM 4G LTE Quad-Core Android Smartphone w/ 8MP Camera - Black,ZTE,119.88,1,"This phone is horrible after 6 months of use and I have never dropped it, trash.",0.0,0
"Samsung Galaxy S6 SM-G920i Factory Unlocked Cellphone, 32GB, Blue INTERNATIONAL VERSION NO WARRANTY",samsung,429.99,1,Had to return it. It is an Asian version with no Spanish language option.,2.0,0
Samsung Galaxy S6 Edge Plus G928 64GB - GOLD - International Version No Warranty,Samsung international,699.99,3,Love phone just hated getting different sims,0.0,4
LG OPTIMUS L7 II DUAL P715 Factory Unlocked International Version - BLACK (No-Warranty),LG,109.72,4,"Good value for money. The screen has a pretty decent resolution, the camera could be better but it's ok. It works fine with Movistar, Movilnet and Digitel in Venezuela.",0.0,3
HTC Inspire 4G A9192 Unlocked GSM Android Smartphone - Black,HTC,54.18,5,"the product is very good, it's just what I had bought, if they would recommendthe product is very good, it's just what I had bought, if they would recommend",0.0,3
Honor 8 Dual Camera Unlocked Phone 64GB - Midnight Black - GSM - US Warranty,,449.99,5,"very Good model and value for money, all feature is covered.",1.0,4
"Samsung Galaxy S5 SM-G900H Factory Unlocked Cellphone, International Version, Black",Samsung,339.99,4,"The battery goes down easily, less than 10 hours.",0.0,0
OtterBox Defender Series Case for Apple iPhone 6 Plus - Ink Blot,,24.99,5,I absolutely love how fast I recieved this case and the quality is amazing!! I haven't had any issues with it and I will recommend to all my friends!!,5.0,4
"Samsung Galaxy S3 SCH-I535 Verizon Phone, 16GB, Marble White",Samsung,92.5,5,Love it,0.0,4
CNPGD [U.S. Warranty] All-in-1 Smartwatch and Watch Cell Phone Gold,CNPGD,49.99,1,Don't like it and to big,0.0,4
Moto G Plus (4th Gen.) Unlocked - Black - 16GB - U.S. Warranty,Motorola,249.0,5,I just love this phone.,1.0,4
HTC 1 X Unlocked GSM Android Smartphone with Beats Audio Sound and Front-Facing Speakers - White,HTC,89.99,5,perfecto,0.0,4
Samsung Galaxy S Duos II S7582 DUAL SIM Factory Unlocked International Version - Black,Samsung,299.99,5,great phone,1.0,4
"Samsung Galaxy S3 SCH-I535 Verizon Phone, 16GB, Marble White",Samsung,92.5,5,"So far, it meets my expectations.",0.0,4
LG G3 D855 16GB Metallic Black Factory Unlocked 4G 3G 2G 2G GSM 850/900/1800/1900,LG,275.0,5,In LOVE with my new phone. Great features. I had to change my SIM card since this one use a bigger one. Just went to T-Mobile and they changed it. Great phone.,0.0,4
Apple iPhone SE Unlocked Phone - 64 GB Retail Packaging - Gold,Apple,500.0,5,"This iPhone gives me nostalgia, but not because of it's ""retro"" design remembering the 5s. It feels nostalgic because 10 years ago I used to carry similar sized digital cameras to capture my life in photos.When smartphones became more powerful with better cameras I still waited because they still lagged in a few things and getting a small point and shoot was still a much better value for money.The SE makes the iPhone devices 'more affordable' and it is the smartphone that has finally convinced me to ""upgrade"" my portable photography philosophy to use it as my only camera for everything. The pictures are clear, beautiful, they are much better in low light than with point and shoot cameras, the camera app is super easy, and the shutter is fast fast fast. That was I was looking for.Speaking about software, wow what can I say that hasn't been told already? iOS is very fluid and minimalist, with no bloatware, something I appreciate A LOT. With Android, even with high end devices, you still feel some hicups and lag from time to time, but iOS is the king of ""smoothness"". I've even seen 5 years old iPhone devices working still like the first time.I don't care about the screen being smaller than other smartphones nowadays, because I don't watch much video on my phones, I'm minimalist so I just keep a few apps for messaging and photos and that's it.The battery life is great, but charging takes like 1.5 hours.Typing is something that will take me a few more days to get used to, coming from a 5 inches screen, but it is something I can live with.",14.0,4
LG Cosmos Touch VN270 - for Post-Paid Verizon Plans,LG,23.95,1,"I used to have this phone and loved it, so i thought i would buy it again. The camera doesn't work at all, every time i hit the button it says camera start error. So frustrating. Also the back up assistant and update menus randomly turn on. Its really slow and freezes sometimes. Also the charger i was given was awful, even if i plugged it in it wouldn't charge.",0.0,0
Apple iPhone 5c 32GB (White) - AT&T,Apple,279.95,5,WOW I feel like I got the. Best deal ever phone is & works perfectly no issues at all,0.0,4
"BLU Studio 6.0 Unlocked Cellphone, Black",BLU,292.99,4,when I got this new phone，it already had screen protector on the screen，what is going on？,0.0,4
Blackberry Curve 9360 Pink WiFi GSM QuadBand 3G Bar Cell Phone,Blackberry,59.99,4,"el producto me llego en muy buenas condiciones, tanto la compra como la entrega del producto fue rapida, sencilla y eficaz.",0.0,4
"Samsung Galaxy S6 G920I Factory Unlocked Cellphone, 32GB, Platinum Gold",Samsung,319.99,5,amazing,1.0,4
BLU S480U Unlocked Studio 7.0 II Smartphone with 5MP Main Camera (Gold),BLU,,4,I like it but its hard to get the phone part activated.,0.0,0
"Samsung Galaxy S5 Mini G800H Unlocked Cellphone, International Version, 16GB, White",Samsung,350.0,5,i love it,0.0,4
BLU Q170T Samba TV Unlocked Dual SIM Quad-Band GSM Phone (Black/Red),BLU,19.78,3,Its ok,0.0,4
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,224.77,1,I purchased 2 of these phones in early Dec 2016. Both phones could not be activated by Verizon. Wasted a lot of my time with Verizona customer support. Very angry.,0.0,0
Samsung Galaxy S Duos II S7582 DUAL SIM Factory Unlocked International Version - Black,Samsung,299.99,5,VERY GOOD,0.0,4
Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone w/ 13 MP Camera - Red (No Warranty),Samsung,288.89,5,An excellent lower cost cell phone . Does everything on higher priced unit can do . It was a gift for my son.,0.0,4
"Blackberry Torch 9810 Unlocked GSM Phone with OS 7.0, Touchscreen, Slider-QWERTY Keboard, Optical Trackpad, 5MP Camera, Video, GPS, Wi-Fi, Bluetooth and microSD Slot - Silver",BlackBerry,79.99,3,"The box not original, and the Phone did not like new",0.0,4
"ZTE Z431 Unlocked GSM Phone with 2.4"" Display, 2MP Camera, QWERTY Keyboard, GPS, SNS Integration, Muisic Player and microSD Slot - Black",ZTE,21.8,5,"the phone for the price is good, a little slow but well, I recommend it and is released, buy it for use in Venezuela and served perfectly. this does not appeal to the foreign friends that want pure expensive phone so recommended",2.0,4
"Apple iPhone 5s AT&T Cellphone, 16GB, Silver",Apple,139.95,5,Sweeeeeeeet,0.0,4
Apple iPhone 5c 8GB (Green) - Verizon Wireless,Apple,124.95,1,"I really dislike this phone. Very slow , not worth the money I spent on it . I really regret buying this phone. Very bad condition",2.0,0
"Nokia C5-03 Unlocked GSM Phone with Symbian OS, 5MP Camera, Ovi Maps Navigation, Wi-Fi and microSDHC Slot - Graphite Black",Nokia,125.0,5,Fine,0.0,4
"Nokia N9 16 GB Unlocked GSM Phone with MeeGo OS, 8MP Camera, NFC, Wi-Fi and GPS - Black",Nokia,149.0,1,"N9 is a great phone if all is fine with it. If you were to have any problem with it beyond 30 days that Amazon policy warrants, you are on your own.Nokia N9 has NO WARRANTY and NO SUPPORT in USA, unlike the previous generation Nokia N900. :(I bought my N9 in February 2012 on Amazon from seller HassleFreeCell. The phone is a beauty and worked fine. A few weeks later I found it had defective front facing camera and contacted Amazon and the seller HassleFreeCell. Amazon bounced me off right away, but HassleFreeCell offered to return the N9 for replacement. A few weeks later than sent my same phone back to me with SIM card tray missing. Now not only I have the original defective camera but also no way to put in the SIM card.",13.0,0
Blackberry Curve 9320 White WiFi Keyboard Unlocked QuadBand,,99.99,5,good,0.0,4
"Apple iPhone 6 Plus Factory Unlocked Cellphone, 64GB, Silver",Apple,605.0,5,So far so good.Beautiful!,2.0,4
Motorola Moto E (1st Generation) - Black - 4 GB - US GSM Unlocked Phone,Motorola,89.99,1,Phone has multiple issues. Do not buy this phone.,0.0,0
Kyocera Hydro C5170 PrePaid - Boost Mobile,,27.47,5,Great phone my husband and I both have one of these phones. My daughter wanted one for her birthday so we chose this phone. It is a great phone. Shipping was fast and item was just what was described.,0.0,4
"Huawei E5151 21 Mbps 3G Mobile WiFi Hotspot with Ethernet Port (3G in Europe, Asia, Middle East, Africa & T-Mobile USA)",Huawei,160.21,5,Product works well,0.0,4
Motorola Moto X (2nd Generation) - Black Leather - 16 GB (U.S. Warranty) Unlocked Phone,Motorola,109.0,1,"Let me preface this by saying that only 1.5 months ago, I really liked Motorola and loved my Moto X. Sadly, I cracked its screen, and even though I could fix it myself (I've done many phone repairs) I paid $130 to send it to Motorola for the original manufacturer parts and repair warranty. I figured I was paying for ease and convenience.I was so wrong.Almost two weeks passed without indication they had received my device. I called in a serious of support specialists before finally being forwarded to the escalation team, who took about 30 minutes to locate my phone, verify it had been received, and assue me that it would be sent back to me within 5 business days.But that wasn't the end.5 days later and no word from Motorola. I called again. Support informed me that, actually, they could not replace my Moto X. 'Replace' is the word they used. But wait - they are supposed to be repairing it, right? Wrong. Apparently they just send you a refurished edition of the same model. So they no longer had my original phone and could not even replace it with the same model.The representative offered me an 'upgrade' to the Nexus 6, which I absolutely HATE. It was way too big for me (I am a woman with small hands) and they are apparently completely unable to provide a Moto X Pure, which is the closest thing to what I have now. Somehow, it's not in stock? How is MOTOROLA, the company who MAKES the Moto X Pure supposed to be 'out of stock'?Anyway, they assured me the Nexus would ship in 5 business days. Here we are, 8 business days later, and STILL nothing. I called in at this point to demand a refund for all the inconvence, which I was informed they ""do not owe me"" because I agreed to receive a Nexus 6. Mind you, I agreed to a replacement for my LOST device - I did NOT agree that the replacement would be satisfactory compensation for all this grief and aggravation.This has been absolutely, by FAR, the worst customer service experience I have ever suffered through. On top of everything described, each representative could barely speak English, was dismissive and rude with me, and clearly barely trained, just reading off a script. I cannot express how enough how disappointed I am given how much I enjoyed the original product.At this point, I am only eager to receive my 'upgrade' to the Nexus 6 in order to promptly sell it, never buy anything Lenovo or Motorola again, and make it my life's mission to make sure everyone else knows how awful this company is, too.In sum, stay away from Motorola; while they make a decent product, should anything go wrong, God forbid, they will not support you and determine instead to make your life miserable.",2.0,0
RB LG VX8500 Chocolate Camera Bluetooth phone 4 Verizon,LG,16.0,1,Dont waste your time & money ordering a used phone. Paid $53.00 total w/shipping & it didnt even last a month. The phone just fell apart.,7.0,0
Motorola Moto E (1st Generation) - Black - 4 GB - US GSM Unlocked Phone,Motorola,89.99,5,"I love my tech but I cannot afford the latest and greatest smart phone out there. Because of this, in the past 3-4 years, I have wasted money on numerous budget phones as well as older generation iPhone, Samsung and various other brands. None of them have left me pleased and I was more on the side of ""I am so frustrated with this slow phone!"" and ""You have got to be kidding me with this phone freezing all the time crap!""I decided to do some more research and found that the Motorola Moto E was recommended by several top rated review sites and mostly all customer reviews were outstanding. I purchased the phone and since it was only $30.00 more than the last phone that I purchased from another store, I figured why not, the Moto E couldn't possibly be worse than that dreadfully slow Centura that was my last catastrophe, err.. phone. I was correct and the Moto E has made me very, very happy. Straight Talk, my carrier, is even compatible with the phone and the setup was without any major complications. (I had to manually enter the APN info for Straight Talk to get the SMS & MMS to work correctly - But, I think that is more of a Straight Talk issue than the phone though).A major bonus for me is the signal I get compared to every other phone I have every owned where I currently live (rural area). I literally get 3 to 4 bars (4 being max) while the other phones would be 1 sometimes 2 and even no signal most of the time like I had with the Centura.With the 1GB RAM, I can actually answer an incoming call while playing a full screen game, WITHOUT the phone bogging down so much that it would prevent me from answering the call, like with some of the other phones I have owned. This phone has yet to overheat, freeze or make me feel compelled to throw it out the window in front of a moving bus, err I mean, compelled to root the phone and actually get more performance out of it. I have no problem disabling the unwanted apps that are pre-installed without looking up a tutorial to hack Google+ apps, etc...I have owned the phone for over 5 weeks and I cannot think of anything negative to say about it. It is worth every penny if you are not expecting every one of the ""bells & whistles"" that comes with a $600+ smart phone - and lets be realistic, most of those ""bells & whistles"" are not a practical necessity.The Moto E, in my opinion, is better than expected for the price and has yet to let me down. I absolutely recommend getting this phone.",1.0,4
"Polaroid A6WH 6"" Unlocked Smartphone, No Contract, 4G HSPA+ Dual SIM GSM, Android 4.4 KitKat, One Year Warranty, Retail Packaging,White",Polaroid,116.0,5,great,0.0,4
OtterBox Defender Series Case for iPhone 5 - Retail Packaging - Boom Purple,OtterBox,29.88,5,Exactly what the wife needed!,0.0,4
Apple iPhone 6s a1688 16GB Silver Unlocked (Certified Refurbished),,479.99,5,Came to my house really fast. I had ordered it last Wednesday night and it came this Monday. It looks really beautiful. Thanks so much!!!!!,0.0,4
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,Total waste of money won't connect to anything cellular and wifi. Ugh so frustrating it's by far my worst Amazon purchase to date.,,0
"ZTE Axon Pro - Factory Unlocked Phone, 32 GB Ion Gold (U.S. Warranty)",ZTE,419.99,5,A+,0.0,4
BlackBerry Curve 9300 3G Unlocked GSM Smartphone w/ 2MP Camera - Red,BlackBerry,59.99,3,"good product, its becomes in time. work with all operators in venezuela, but in 3g:I bought 2 phones, first work with Movistar venezuela, second with DIGITEL. I recomend the seller.Very good packed. fast shipping.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .. . . . . .Buen producto, llego a tiempo. funciona con todas las operadoras en venezuela, pero en 3g:Yo compré 2 teléfonos, el primero funcionó bien con MOVSTAR venezuela, y el segundo con DIGITEL.Muy bien empacado, envío Rapido.",0.0,4
"Apple iPhone 6 Plus 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",,482.92,5,Inserted my SIM and all worked well.Excellent unit...not a scratch on this refurbished item.,47.0,4
"BLU Life One Unlocked Dual Sim Phone L120, 16 GB, White",BLU,120.0,5,Excellent all over!!!!!Best phone I have ever used!!Battery could be little bigger...One of the best phones available,0.0,4
"Huawei P8 Lite ALE-L02 16GB Gold, Dual Sim, 5-Inch, Unlocked Smartphone - International Stock, No Warranty",,199.99,3,Looks good. But the battery was drained completely in 3 hours. Returned. Good response by the dealer. Definitely buy again from this dealer,0.0,0
Blu Dash JR D141W Dual Sim Factory Unlocked Android Smartphone,BLU,40.0,5,I love it. It came on time and also with headphones. It isn't awkward to handle and the micro SD chip holder is in a secure and convenient spot.,1.0,4
"Apple iPhone 6, Gold, 128 GB (Verizon)",Apple,119.99,5,"Quick shipping, no issues so far with the ordered item works great and fast.",0.0,4
Sony Xperia Z C6603 Black Factory Unlocked LTE BANDS 1/3/5/7/8/20 International Version No Warranty - Original Sony phone,,179.99,5,excellent,0.0,4
"Samsung i5500 Corby Galaxy 5 Android Smartphone with Wi-Fi, Bluetooth, GPS, Touch Screen - No Warranty - Black",Samsung,79.94,5,"I bought this from another vendor back in 2011 (it was $178 at the time -- the cheapest name brand smart phone....price has gone down significantly!). Then I bought another one for my mom in 2012 from Amazon. Unfortunately she lost it a year later.My phone still runs great 3 years later. It got dropped, tossed, and kicked. I've dropped it a few times on concrete to the point where the back case and battery popped out; yet it still worked without issues. And aside from scratches on the case, it held up perfectly. Just be sure to find a good protective case to make it last longer.The speed is nothing to be proud of. It is slow. That's because it's a very small inexpensive phone that's meant for light internet use. If you just like to check email or facebook, this phone is great. The browser is slow as dirt, but again, it's not meant for the hard core internet user. Games are hard to play due to the small screen size, but i managed to get a few playable games in there.Perfect for your middle schooler who wants a smart phone. It won't break the wallet if they abuse or lose it, but it's a smartphone nonetheless. So if you want speed and more options, pay for the newer Samsung Galaxy phones. But if you just want a phone that has Android and can keep you connected to email, this would be perfect for you.",1.0,4
"Samsung Galaxy Note4 Edge SM-N915F Factory Unlocked Cellphone, International Version, 32GB, Black",Samsung,799.0,5,Product came in a perfect condition and is working very well.,0.0,4
